x_value,tick,FL0_torque,FR0_torque,RL0_torque,RR0_torque,FL1_torque,FR1_torque,RL1_torque,RR1_torque,FL2_torque,FR2_torque,RL2_torque,RR2_torque,FL0_pos,FR0_pos,RL0_pos,RR0_pos,FL1_pos,FR1_pos,RL1_pos,RR1_pos,FL2_pos,FR2_pos,RL2_pos,RR2_pos
4.4,1565365,-7.17578125,6.92578125,-4.44140625,4.90625,-6.09765625,-5.5859375,-0.5703125,-1.296875,6.0546875,6.25,6.5625,6.8359375,-0.06993094831705093,-0.22670258581638336,-0.09963984787464142,-0.2051670402288437,1.20077645778656,1.1916563510894775,1.1775031089782715,1.1829317808151245,-2.7947380542755127,-2.797422170639038,-2.8012189865112305,-2.8032515048980713
4.4,1565399,-7.11328125,6.89453125,-4.34765625,4.78515625,-6.69921875,-6.08203125,-1.10546875,-1.24609375,7.265625,7.109375,7.421875,7.8125,-0.06995491683483124,-0.22646291553974152,-0.10092271119356155,-0.20372866094112396,1.1993502378463745,1.190649390220642,1.1764004230499268,1.1820207834243774,-2.7934722900390625,-2.7958498001098633,-2.799685001373291,-2.8019092082977295
4.6,1565429,-7.01953125,6.7734375,-4.19140625,4.72265625,-7.4765625,-6.6796875,-0.921875,-1.14453125,8.28125,8.359375,8.515625,8.90625,-0.06995491683483124,-0.2263670414686203,-0.10218050330877304,-0.20315396785736084,1.1979482173919678,1.1894389390945435,1.1754176616668701,1.1806784868240356,-2.791593313217163,-2.794354200363159,-2.7980358600616455,-2.800374984741211
4.6,1565458,-7.14453125,6.7421875,-4.22265625,4.69140625,-7.42578125,-7.0,-0.87109375,-0.6328125,9.1015625,9.5703125,9.6875,9.5703125,-0.06997888535261154,-0.2262951284646988,-0.10270780324935913,-0.20279443264007568,1.1962224245071411,1.1878926753997803,1.1740275621414185,1.1791805028915405,-2.7895607948303223,-2.792283296585083,-2.796156644821167,-2.7980740070343018
4.8,1565487,-7.14453125,6.8359375,-4.0703125,4.69140625,-8.82421875,-7.39453125,-1.2421875,-1.015625,10.078125,10.234375,10.625,10.6640625,-0.07005079090595245,-0.22588738799095154,-0.10364285111427307,-0.20248284935951233,1.1942451000213623,1.1860830783843994,1.172661304473877,1.177298665046692,-2.78737473487854,-2.789560556411743,-2.7946994304656982,-2.7956581115722656
4.8,1565515,-7.08203125,6.8046875,-3.9140625,4.69140625,-9.17578125,-8.0625,-0.62890625,-0.5703125,10.4296875,10.859375,11.640625,11.40625,-0.07026650756597519,-0.22555211186408997,-0.10515286773443222,-0.2023390382528305,1.1923514604568481,1.183374285697937,1.1711034774780273,1.1743379831314087,-2.7853424549102783,-2.786032199859619,-2.7923598289489746,-2.791823148727417
5.0,1565543,-7.14453125,6.5546875,-4.0703125,4.66015625,-9.8359375,-8.1953125,-0.62890625,0.03515625,11.640625,11.5625,12.4609375,12.1484375,-0.07032643258571625,-0.22426950931549072,-0.10582370311021805,-0.2020633965730667,1.1893668174743652,1.1788921356201172,1.1683465242385864,1.1695442199707031,-2.781545877456665,-2.781123638153076,-2.7894837856292725,-2.786607503890991
5.0,1565574,-6.89453125,6.5546875,-3.9765625,4.69140625,-9.99609375,-9.3046875,-0.6796875,-0.98828125,12.2265625,12.109375,12.734375,12.5,-0.07123778015375137,-0.22305938601493835,-0.10594354569911957,-0.20193158090114594,1.183110237121582,1.1714013814926147,1.16337251663208,1.1628446578979492,-2.775486469268799,-2.7727248668670654,-2.782926082611084,-2.7785542011260986
5.2,1565606,-6.86328125,6.4296875,-3.9453125,4.56640625,-9.0234375,-8.26953125,-0.2421875,0.640625,12.1484375,12.0703125,13.046875,12.6171875,-0.07356244325637817,-0.22217227518558502,-0.10639894753694534,-0.20193158090114594,1.1725391149520874,1.160590648651123,1.1550911664962769,1.1546956300735474,-2.7632532119750977,-2.7609517574310303,-2.772993326187134,-2.7683916091918945
5.2,1565637,-6.5546875,6.1796875,-3.9140625,4.72265625,-9.0859375,-8.3125,1.02734375,1.40625,11.796875,11.9140625,13.203125,12.890625,-0.07477284967899323,-0.2197514772415161,-0.10665061324834824,-0.2016918957233429,1.1589125394821167,1.1472760438919067,1.1469539403915405,1.1462461948394775,-2.747798204421997,-2.745266914367676,-2.7621021270751953,-2.7571933269500732
5.4,1565665,-6.3984375,5.90234375,-3.8515625,4.56640625,-9.18359375,-7.8125,1.44140625,0.78515625,11.40625,11.25,13.3984375,13.0078125,-0.07660671323537827,-0.2178337126970291,-0.10665061324834824,-0.20135633647441864,1.144471287727356,1.1336262226104736,1.1381341218948364,1.1384936571121216,-2.7324583530426025,-2.7300803661346436,-2.7501370906829834,-2.74676251411438
5.4,1565692,-6.3671875,5.68359375,-3.8203125,4.47265625,-7.66796875,-7.40234375,2.0546875,2.09375,11.015625,10.859375,13.359375,13.0859375,-0.078823521733284,-0.2159641832113266,-0.10704609751701355,-0.20048148930072784,1.1304984092712402,1.1196523904800415,1.128042459487915,1.1290849447250366,-2.7170419692993164,-2.7151622772216797,-2.7379419803619385,-2.7341837882995605
5.6,1565722,-6.2109375,5.52734375,-3.7890625,4.37890625,-7.875,-7.01171875,3.24609375,2.57421875,11.0546875,10.703125,13.671875,13.203125,-0.08046562969684601,-0.21282431483268738,-0.10727379471063614,-0.19996589422225952,1.1159019470214844,1.103689432144165,1.1199297904968262,1.1199649572372437,-2.7002830505371094,-2.6970999240875244,-2.726590394973755,-2.722372055053711
5.6,1565750,-5.80859375,5.4375,-3.7890625,4.37890625,-7.109375,-6.7265625,3.36328125,3.08984375,10.9375,10.6640625,13.90625,13.671875,-0.08277858793735504,-0.21079924702644348,-0.10732173174619675,-0.19983433187007904,1.1034984588623047,1.090494990348816,1.1140574216842651,1.113698124885559,-2.684943437576294,-2.681452989578247,-2.717348575592041,-2.712362766265869
5.8,1565781,-5.62109375,5.375,-3.7265625,4.31640625,-6.375,-5.58984375,2.20703125,3.33203125,10.8984375,10.5859375,14.2578125,14.0625,-0.08627798408269882,-0.2101164311170578,-0.10745356231927872,-0.1998223513364792,1.091490626335144,1.0783792734146118,1.1082217693328857,1.1078615188598633,-2.671290874481201,-2.6666886806488037,-2.708336114883423,-2.7035810947418213
5.8,1565813,-5.375,5.1875,-3.8828125,4.37890625,-7.41796875,-6.26171875,4.27734375,3.21875,11.4453125,10.78125,14.9609375,14.4921875,-0.08914221078157425,-0.20909777283668518,-0.1076093539595604,-0.19981037080287933,1.0823109149932861,1.068660855293274,1.1031403541564941,1.1023966073989868,-2.6608595848083496,-2.655221939086914,-2.7006278038024902,-2.695374011993408
6.0,1565841,-5.28125,5.25,-3.7578125,4.44140625,-7.91796875,-6.8515625,3.77734375,3.74609375,11.6796875,11.1328125,15.5078125,15.0390625,-0.09040028601884842,-0.20839069783687592,-0.10794491320848465,-0.19983433187007904,1.0761396884918213,1.0620574951171875,1.0999048948287964,1.0984303951263428,-2.6533432006835938,-2.6468234062194824,-2.69510555267334,-2.69000506401062
6.0,1565871,-5.21875,5.25,-3.7265625,4.53515625,-7.984375,-6.3671875,3.8828125,4.46484375,12.5390625,11.7578125,16.328125,15.8984375,-0.0914306491613388,-0.20833078026771545,-0.10796888172626495,-0.19983433187007904,1.069392204284668,1.0561137199401855,1.0961779356002808,1.0953744649887085,-2.644906520843506,-2.6396520137786865,-2.689890146255493,-2.685211420059204
6.2,1565900,-5.25,5.125,-3.7265625,4.53515625,-7.64453125,-6.29296875,3.98046875,4.1875,12.3046875,12.34375,16.796875,16.3671875,-0.0917062908411026,-0.20821093022823334,-0.10805303603410721,-0.1998463124036789,1.0617343187332153,1.0500972270965576,1.091515064239502,1.0917189121246338,-2.636814594268799,-2.6323659420013428,-2.683830738067627,-2.6799192428588867
6.2,1565930,-5.21875,5.125,-3.6953125,4.47265625,-7.38671875,-6.69921875,4.109375,4.29296875,12.578125,12.421875,17.3828125,17.109375,-0.0917302593588829,-0.20755153894424438,-0.10811269283294678,-0.1998463124036789,1.052134394645691,1.0424871444702148,1.0862423181533813,1.08710515499115,-2.6264219284057617,-2.6233534812927246,-2.6767361164093018,-2.673706531524658
6.4,1565958,-5.125,5.0625,-3.6953125,4.44140625,-7.34765625,-6.875,5.0,6.1171875,13.0859375,12.6953125,17.96875,17.6171875,-0.09191001951694489,-0.207096129655838,-0.10817261040210724,-0.1998702883720398,1.0412044525146484,1.0330312252044678,1.0811970233917236,1.0824073553085327,-2.6141116619110107,-2.6118485927581787,-2.669142961502075,-2.6663050651550293
6.4,1565988,-5.09375,4.96875,-3.7890625,4.44140625,-6.4453125,-6.6171875,5.61328125,4.6875,12.265625,11.953125,18.0859375,18.0078125,-0.09276117384433746,-0.20594564080238342,-0.10822054743766785,-0.1998223513364792,1.0271224975585938,1.0203393697738647,1.0767394304275513,1.0779850482940674,-2.598158597946167,-2.5957422256469727,-2.660667657852173,-2.6578683853149414
6.6,1566019,-4.84375,4.84375,-3.6953125,4.41015625,-6.32421875,-5.41015625,4.0078125,5.6171875,11.8359375,11.796875,18.203125,18.3203125,-0.09530209749937057,-0.2046034038066864,-0.10818459838628769,-0.19981037080287933,1.0122982263565063,1.0052509307861328,1.0718376636505127,1.0734070539474487,-2.5798656940460205,-2.5771424770355225,-2.6506199836730957,-2.648702621459961
6.6,1566049,-4.53515625,4.84375,-3.8203125,4.34765625,-6.13671875,-5.7265625,5.453125,6.6875,11.328125,11.015625,18.7890625,18.3984375,-0.09845395386219025,-0.20383669435977936,-0.10822054743766785,-0.19978639483451843,0.9971500635147095,0.9895153641700745,1.066084861755371,1.0680021047592163,-2.5621864795684814,-2.558274507522583,-2.640610933303833,-2.6386168003082275
