x_value,tick,FL0_torque,FR0_torque,RL0_torque,RR0_torque,FL1_torque,FR1_torque,RL1_torque,RR1_torque,FL2_torque,FR2_torque,RL2_torque,RR2_torque,FL0_pos,FR0_pos,RL0_pos,RR0_pos,FL1_pos,FR1_pos,RL1_pos,RR1_pos,FL2_pos,FR2_pos,RL2_pos,RR2_pos
25.8,4672600,0.7734375,-0.8984375,-0.08984375,0.05859375,1.02734375,0.6640625,0.15625,-0.125,-1.5234375,-1.5625,0.1171875,0.0390625,-0.25669312477111816,-0.06906209141016006,0.18029966950416565,-0.15989090502262115,2.945765733718872,2.972214460372925,1.1687068939208984,1.1748664379119873,-2.806281328201294,-2.8083133697509766,-2.801640510559082,-2.805859088897705
26.0,4672628,0.8046875,-0.8671875,-0.08984375,0.0,1.01953125,1.32421875,0.08984375,0.36328125,-1.796875,-1.7578125,-0.078125,0.0,-0.2566568851470947,-0.06906209141016006,0.18032364547252655,-0.15986694395542145,2.9624381065368652,2.9839484691619873,1.1686948537826538,1.1748783588409424,-2.8067030906677246,-2.808811902999878,-2.8016788959503174,-2.805859088897705
26.0,4672657,0.9609375,-0.9609375,0.02734375,0.0,1.00390625,1.15625,-0.2734375,0.01953125,-1.953125,-1.9921875,-0.078125,0.0,-0.25671708583831787,-0.06907407939434052,0.1803116500377655,-0.15989090502262115,2.993852376937866,3.0091898441314697,1.1686948537826538,1.1748300790786743,-2.8066647052764893,-2.808696746826172,-2.8016788959503174,-2.8054754734039307
26.2,4672685,0.8046875,-0.8671875,0.02734375,0.0,0.6953125,1.16015625,0.7109375,0.390625,-2.3046875,-1.9921875,0.078125,0.078125,-0.256705105304718,-0.06907407939434052,0.18032364547252655,-0.1598789244890213,3.0366010665893555,3.0474226474761963,1.1686948537826538,1.1748182773590088,-2.8070099353790283,-2.808927059173584,-2.8016788959503174,-2.805513858795166
26.2,4672713,0.8046875,-0.9296875,0.02734375,-0.05859375,1.0859375,1.1484375,0.02734375,0.1171875,-2.109375,-1.953125,0.0,-0.0390625,-0.256705105304718,-0.06907407939434052,0.1803356260061264,-0.1598789244890213,3.092775583267212,3.0996880531311035,1.1686948537826538,1.1748783588409424,-2.8067030906677246,-2.8093488216400146,-2.8017172813415527,-2.8058974742889404
26.4,4672739,0.8671875,-0.8359375,0.0,0.0,0.984375,1.26953125,-0.08984375,0.12109375,-2.2265625,-2.1484375,-0.0390625,0.0390625,-0.256705105304718,-0.06907407939434052,0.18032364547252655,-0.1598789244890213,3.15433931350708,3.1584370136260986,1.1686948537826538,1.1749145984649658,-2.807431697845459,-2.8093488216400146,-2.8016788959503174,-2.8058974742889404
26.4,4672765,0.9609375,-0.8671875,-0.02734375,0.0,-0.01171875,1.04296875,-0.0625,0.0546875,-2.265625,-2.34375,0.078125,0.078125,-0.25671708583831787,-0.06908605992794037,0.1803116500377655,-0.1598789244890213,3.2262604236602783,3.2276735305786133,1.1686948537826538,1.1748783588409424,-2.8070483207702637,-2.8094255924224854,-2.8016788959503174,-2.805513858795166
26.6,4672789,0.9296875,-0.8359375,0.05859375,0.0,0.3515625,0.8125,0.23828125,0.58984375,-2.421875,-2.5,0.0390625,0.0390625,-0.256705105304718,-0.06907407939434052,0.1803356260061264,-0.1598549634218216,3.300539016723633,3.298765182495117,1.1686948537826538,1.1748783588409424,-2.807431697845459,-2.8093104362487793,-2.8016788959503174,-2.8058974742889404
26.6,4672813,0.9921875,-0.8984375,-0.05859375,-0.02734375,0.890625,0.49609375,-0.01171875,0.12109375,-2.5,-2.5,-0.0390625,0.0390625,-0.25669312477111816,-0.06908605992794037,0.1803116500377655,-0.15984296798706055,3.3823933601379395,3.377143383026123,1.1686948537826538,1.1748664379119873,-2.8070483207702637,-2.8098857402801514,-2.8016788959503174,-2.805513858795166
26.8,4672839,0.8984375,-0.9296875,0.0,-0.02734375,0.171875,0.671875,0.0390625,-0.08984375,-2.734375,-2.3828125,0.0,0.0,-0.2567533254623413,-0.06911002844572067,0.1803116500377655,-0.1598309874534607,3.4757280349731445,3.4687159061431885,1.1686948537826538,1.1748783588409424,-2.8074700832366943,-2.8098087310791016,-2.8016788959503174,-2.8058974742889404
26.8,4672864,0.8671875,-0.8671875,0.0,0.0,-0.359375,0.26953125,0.30859375,0.0546875,-2.5,-2.4609375,0.0390625,-0.15625,-0.2567533254623413,-0.06909804791212082,0.18029966950416565,-0.15984296798706055,3.5698037147521973,3.5610926151275635,1.1687068939208984,1.1748664379119873,-2.807431697845459,-2.8096556663513184,-2.8013339042663574,-2.8058974742889404
27.0,4672892,0.8671875,-0.8984375,0.0,0.02734375,-0.35546875,0.28125,-0.05859375,-0.4140625,-2.65625,-2.6171875,-0.1171875,0.0,-0.2567533254623413,-0.06911002844572067,0.1802876889705658,-0.1598549634218216,3.6788012981414795,3.6677637100219727,1.1687068939208984,1.1748543977737427,-2.8073933124542236,-2.80973219871521,-2.8017172813415527,-2.8058974742889404
27.0,4672923,0.8046875,-0.8984375,0.0,0.02734375,0.26953125,0.31640625,0.515625,0.19140625,-2.3828125,-2.5,0.0390625,-0.1171875,-0.256705105304718,-0.06908605992794037,0.1802637130022049,-0.15979503095149994,3.7980172634124756,3.7865383625030518,1.1686948537826538,1.1748543977737427,-2.8073933124542236,-2.8096938133239746,-2.8012571334838867,-2.805935859680176
27.2,4672952,0.8984375,-0.9296875,0.02734375,0.0,-0.109375,-0.203125,-0.3125,-0.15234375,-2.3828125,-2.4609375,0.0390625,0.15625,-0.25671708583831787,-0.06908605992794037,0.1802157759666443,-0.15984296798706055,3.9098923206329346,3.895535707473755,1.1686829328536987,1.1748666763305664,-2.8071632385253906,-2.8096938133239746,-2.802062511444092,-2.805513858795166
27.2,4672978,0.9921875,-0.9921875,0.0,0.0,-0.578125,-0.25,-0.3359375,0.0078125,-2.3828125,-2.3046875,0.0,-0.078125,-0.25671708583831787,-0.06908605992794037,0.1802157759666443,-0.159807026386261,4.004676818847656,3.98982572555542,1.1686829328536987,1.174818515777588,-2.807777166366577,-2.80973219871521,-2.801640510559082,-2.805513858795166
27.4,4673002,0.7734375,-0.8984375,0.02734375,0.02734375,0.01171875,-0.19140625,0.52734375,0.22265625,-2.421875,-2.3046875,0.0,-0.078125,-0.256705105304718,-0.06906209141016006,0.18017983436584473,-0.1598309874534607,4.086811065673828,4.073329925537109,1.168670892715454,1.174818515777588,-2.8074700832366943,-2.80973219871521,-2.8016788959503174,-2.8058974742889404
27.4,4673031,0.8984375,-0.9609375,0.0,-0.05859375,-0.73046875,-0.40625,0.21484375,0.3125,-2.34375,-2.265625,-0.0390625,0.0390625,-0.25671708583831787,-0.06903812289237976,0.18011990189552307,-0.15984296798706055,4.181906700134277,4.167513847351074,1.1686829328536987,1.1747825145721436,-2.8075084686279297,-2.80973219871521,-2.8016788959503174,-2.805513858795166
27.6,4673058,0.8359375,-0.9296875,0.02734375,0.02734375,-0.6875,-0.3125,-0.21484375,-0.00390625,-2.34375,-2.34375,0.0,0.0390625,-0.2567290663719177,-0.06901415437459946,0.18011990189552307,-0.15984296798706055,4.2616472244262695,4.246702194213867,1.1686108112335205,1.1747103929519653,-2.8073935508728027,-2.8096556663513184,-2.8016788959503174,-2.8058974742889404
27.6,4673084,0.7109375,-0.8984375,-0.02734375,0.0,-0.30859375,-0.515625,-0.2421875,0.15234375,-2.1484375,-2.1875,0.0,0.1171875,-0.2567290663719177,-0.06901415437459946,0.1800839602947235,-0.15984296798706055,4.328995704650879,4.315132141113281,1.1686469316482544,1.1747465133666992,-2.807086706161499,-2.8096554279327393,-2.801295518875122,-2.8058974742889404
